gene,CGI_chr,CGI_start,CGI_end,mean_recurrence,meth_vs_exp_R_mean,meth_vs_exp_maxPvalue,age_vs_exp_R,age_vs_exp_Pvalue,WGBS_log2FC,WGBS_-log10(Pvalue),UCSC_CpG_Islands_Name,cpgs
DVL1,chr1,1348553,1349965,0.001324942033786022,-0.021698418051212507,336.38268820807616,0.030064457808554008,2793.0941459572773,-0.5642566068764392,0.1895306513509179,chr1:1283933-1285345,['cg17873420']
ST3GAL2,chr16,70438685,70439746,0.12255713812520702,-0.11057669500525129,7.450769608163872e-22,-0.32509165418085384,3.2871592168897623e-16,-0.0514710354468501,0.1082976149958333,chr16:70472588-70473649,['cg03545133']
SNX10,chr7,26291843,26292324,0.07850281550182178,-0.05082462423844593,0.0369494653924726,-0.17873579313909282,0.005251124072381858,0.2199909226501567,0.8101361095327558,chr7:26331463-26331944,"['cg00415263', 'cg21606923']"
ZNF211,chr19,57632971,57633631,0.07916528651871481,-0.37261516013321494,3.273960472815127e-289,-0.16209778565828942,0.05182130518900049,-0.2286595717247334,0.577503855215193,chr19:58144339-58144999,['cg25460652']
SEC14L1,chr17,77140243,77141648,0.0009937065253395165,-0.04104137865307759,0.8574028469638623,0.046811416529123545,1356.5833662308332,0.0963654665893095,0.0059754540435675,chr17:75136325-75137730,['cg23891712']
TBC1D20,chr20,461886,462721,0.02616760516727393,-0.1857824823213538,5.224400919409697e-51,-0.18796084447663505,0.0013411575286730753,-0.1552426102943733,0.5036200837618113,chr20:442530-443365,"['cg24684468', 'cg15265675']"
RAMP2,chr17,42760798,42761535,0.19079165286518715,-0.14062987408402539,6.997185716586549e-37,-0.0021210510447906457,6505.472317956953,0.580275233510999,2.960682059961083,chr17:40912816-40913553,['cg01101510']
C1orf50,chr1,42766543,42767688,0.04295020426189688,-0.04466799503168776,1.7955525654885907,-0.16496866552175182,0.03546102233379599,-0.9212288146008002,0.2857173643372544,chr1:43232214-43233359,"['cg01724006', 'cg16822606', 'cg17973739']"
RASGRP2,chr11,64741961,64746354,0.017886717456111294,-0.11863578298087524,2.7383844698030545e-10,-0.23583174761505887,3.6206366542513506e-07,-0.2810511229101908,0.6405091111322984,chr11:64509433-64513826,"['cg02959637', 'cg06409432', 'cg26584528']"
HIBCH,chr2,190319597,190320041,0.006955945677376615,-0.052423947336917784,0.005811346614081526,-0.20387886572867675,0.00010805138363816346,0.3548267648614658,1.4231939511674452,chr2:191184323-191184767,['cg22092082']
SMAGP,chr12,51269620,51270627,0.02583636965882743,-0.1287673339317207,0.003551805419557845,0.10545932573229833,25.37397584630904,1.3654659311539052,8.93782072966092,chr12:51663404-51664411,"['cg03419278', 'cg15122365', 'cg18167349']"
USP10,chr16,84699557,84700422,0.0029811195760185492,-0.10492589653023211,1.9552599710446973e-19,-0.34774368539105094,4.759954078761478e-19,-0.0476080550433771,0.8162254165557808,chr16:84733163-84734028,['cg12801758']
ANKRD49,chr11,94493506,94494246,0.0242275114749444,-0.05634829491519938,469.7617952799031,-0.16277205154904995,0.04743138909944762,0.0511523979165372,0.7876183328452365,chr11:94226672-94227412,"['cg14152411', 'cg08831996', 'cg24848557', 'cg11701250', 'cg17514420', 'cg03693064', 'cg07795790']"
SLC19A3,chr2,227717769,227718105,0.5389201722424644,-0.1903525876697479,6.004364809546258e-70,0.0016382436531613871,6577.466874566195,1.6704174410779455,23.74771912481599,chr2:228582485-228582821,['cg02562740']
ADK,chr10,74151078,74151722,0.000662471016893011,-0.04076948584158006,0.9538918748630235,-0.010698343655068401,5247.164093972923,-1.3990074122543334,1.3105282098114828,chr10:75910836-75911480,['cg13763308']
LZTS2,chr10,100997077,101000041,0.009937065253395164,-0.023169946895700507,238.1534195154264,0.09282197824887603,73.11442496677508,-0.6327076937064556,0.2699110909518149,chr10:102756834-102759798,['cg27255678']
ZNF76,chr6,35259120,35260074,0.016230539913878766,-0.0426230271636148,8238.082424377397,0.09735349191220612,50.686588750465425,-0.9162953773750304,0.7140493556226829,chr6:35226897-35227851,"['cg11263624', 'cg00635481', 'cg25312118']"
UBL5,chr19,9827649,9828139,0.029811195760185493,-0.06695738610794201,1.8803054783833144e-06,-0.33513593404617903,1.9360787072139716e-17,-1.3844262793423896,0.2625452154787703,chr19:9938325-9938815,['cg15487992']
EML1,chr14,99792823,99793205,0.40112620072871813,-0.3358953298387841,3.036096057017282e-231,-0.0535715468142013,964.5953766832816,0.3171574914107973,4.090504785100486,chr14:100259160-100259542,['cg07003632']
IKZF3,chr17,39864128,39864392,0.01689301093077178,-0.24574792731176442,1.9394809591906312e-119,0.0663208114653369,467.72439462937825,0.0789900638555726,0.7289946399849315,chr17:38020381-38020645,['cg16293631']
FADS6,chr17,74893197,74893962,0.49850944021199073,-0.14037400156864083,9.736093062148972e-37,-0.025098412046777544,3350.107352742077,1.2756012574854283,21.27926640825415,chr17:72889349-72890060,['cg01298870']
PHF20L1,chr8,132775195,132775645,0.0014353538699348571,-0.005298311500677426,381.1309330668282,-0.13212016100791618,1.8580979075154018,0.2849586522020182,0.4790394634923066,chr8:133787441-133787891,"['cg24511731', 'cg17646969', 'cg27342122']"
ZKSCAN4,chr6,28251745,28251967,0.04769791321629679,-0.07990415130851075,3.0310719641066194e-10,-0.31104488985431056,1.4493345059853578e-14,-0.0091723527055081,0.2665758027050204,chr6:28219523-28219745,['cg11589282']
TTC27,chr2,32627940,32628203,0.014022303190902065,-0.0538316597098199,31.344995691209917,-0.026645707188535955,3170.4407765060255,-0.5472225495512681,0.0707111379776559,chr2:32853007-32853270,"['cg21624407', 'cg24300012', 'cg19757253']"
NRP1,chr10,33334192,33337269,0.22888373633653528,-0.07979524658067436,3.2825970076432866e-10,0.013072190705966803,4911.0773129912695,0.8731588153505404,20.21596560196025,chr10:33623120-33626197,['cg12870705']
ZNF687,chr1,151281182,151283293,0.011262007287181186,-0.0029572103329743383,2350.8406085414076,-0.20914243878626665,4.485971350381484e-05,-0.4204271338277408,0.1436151463797515,chr1:151253658-151255769,"['cg07309082', 'cg09416928']"
FAM98C,chr19,38402840,38403743,0.023352103345478634,-0.08179802363031871,2.8530895243668155e-09,-0.18004623671491854,0.004343768126414062,0.1036711009277936,0.585251589951979,chr19:38893480-38894383,"['cg12558040', 'cg23970758']"
SLC35C1,chr11,45804064,45805321,0.0033123550844650546,0.07308923780318281,3.6229214558374325e-08,-0.26954147370909975,3.360572342725615e-10,0.5807564510882439,2.47975214213923,chr11:45825615-45826872,['cg14819958']
PAFAH2,chr1,25998058,25998443,0.019542894998343822,-0.07158453616623964,9.875591587190194e-08,0.030142111021045137,2784.8448798372806,-1.0569218318128442,1.5286790587186332,chr1:26324549-26324934,['cg15690092']
WDR19,chr4,39182203,39182605,0.030915314121673847,-0.04828772415045618,413.5290476102265,-0.07686627092563311,236.80641823829833,-0.0749620576812221,0.5536267403603482,chr4:39183823-39184225,"['cg10228293', 'cg03629777', 'cg19493204']"
PCBP1,chr2,70086068,70088358,0.013249420337860219,-0.055022525538469216,0.0015757029101786013,0.06363479762786704,549.6533697686685,0.1154336409299773,1.525781170229699,chr2:70313200-70315490,['cg03803211']
TTC19,chr17,15999186,16000374,0.04021199072540576,-0.0607528845703163,0.01578632806199056,0.007326110796241226,5735.402300459135,-0.521612666399911,0.4330565546502934,chr17:15902500-15903688,"['cg01815921', 'cg17976065', 'cg07623702', 'cg26894438', 'cg18519170']"
MYADM,chr19,53866133,53866555,0.22987744286187478,-0.23298000076326036,8.390467869715924e-107,-0.06275423673785098,578.9167035494011,1.014670052856608,14.024368338381842,chr19:54369387-54369809,['cg05337743']
MAD2L2,chr1,11680771,11681660,0.0011593242795627692,-0.03626386062889774,11.583924065238639,-0.2039611823820866,0.00010659508743464383,-0.1740117982474399,0.0969357535584189,chr1:11740828-11741717,"['cg26807643', 'cg21545977']"
LAMA5,chr20,62366563,62367628,0.058959920503477974,0.006003120424742393,4794.192472437411,-0.03845373410737313,1987.3454706590578,0.4173130580123626,2.9027642714764346,chr20:60941619-60942684,['cg13673567']
GPN3,chr12,110468074,110469378,0.019211659489897316,-0.040045206644353876,1566.8470616276422,-0.2582771769990402,3.884011426115222e-09,-1.1722811773385011,0.742059070913435,chr12:110905879-110907183,"['cg07135601', 'cg15991862', 'cg23704689', 'cg19020694']"
RFX4,chr12,106581417,106581936,0.4624047697913216,-0.1053021800740955,1.36170946868673e-19,-0.07884109403785364,206.71999397917796,2.034436935311989,29.577849856291422,chr12:106975195-106975714,['cg22724500']
PI4KA,chr22,20858422,20859406,0.02567075190460417,-0.008281577973159142,1883.4310641060265,0.035405402909214324,2260.000955492408,-0.3028859822454073,0.584872865474052,chr22:21212710-21213694,"['cg20180721', 'cg10768682']"
PRMT8,chr12,3490800,3493842,0.5266644584299437,-0.157489781266662,6.333806797159761e-47,-0.04373551410389946,1569.174905989334,1.8868410956203057,135.069649531998,chr12:3599966-3603008,['cg06029846']
RAB1A,chr2,65130624,65130840,0.018328364800706636,0.03844915973837241,92.84039853499883,-0.06873858434525357,402.81052269401073,0.3622844854205461,0.803272759813197,chr2:65357758-65357974,"['cg15551419', 'cg12009138', 'cg21755633']"
RBM4B,chr11,66677526,66678000,0.021695925803246106,0.015653492309415824,6.513178787322559,-0.26980002529152,3.172643995206794e-10,-0.8635631639444177,0.5584825489749975,chr11:66444997-66445471,"['cg02117565', 'cg01463819']"
PRKAG2,chr7,151875676,151878021,0.10135806558463067,-0.11659169318349905,1.43500329497674e-24,-0.02879018952767115,2930.522756942925,-0.1382463941951844,0.4248213213855733,chr7:151572761-151575106,['cg02596175']
ABCB8,chr7,151028086,151028931,0.012918184829413714,0.02116504701053084,379.8987178672612,-0.0116597034471227,5110.202603213302,-0.8851393975888456,0.0777957259303848,chr7:150725173-150726018,['cg20798412']
DAG1,chr3,49469951,49470857,0.021033454786353097,-0.05224370106966067,0.015374183834318338,-0.09548348277124538,59.06365919057375,-0.4041889174969589,0.1386076340030361,chr3:49507384-49508290,"['cg00337053', 'cg21475255']"
DHRS1,chr14,24299414,24300158,0.00842284578621114,-0.04062441283364524,1137.7630139769797,-0.03358378551497354,2433.9409999101185,-0.0309591710063378,0.8700852836402398,chr14:24768620-24769364,"['cg02145101', 'cg22790142', 'cg02203311', 'cg10027270', 'cg06615097', 'cg24129873', 'cg05279284']"
CYB5R4,chr6,83859544,83859900,0.016230539913878766,0.019469100653846296,549.7815542067273,-0.31487372114980505,5.267191400310892e-15,-0.1176725912861324,0.069599677090733,chr6:84569263-84569619,['cg01093429']
HAT1,chr2,171922223,171922789,0.026498840675720437,-0.024631693891554795,165.9004221146964,-0.33602319636007033,1.4999378894623094e-17,-0.5390741027276517,0.1382605196574581,chr2:172778733-172779299,['cg12941622']
SCAMP1,chr5,78360093,78361173,0.004526885282102241,-0.040109233112029116,413.67611396449183,-0.15822344199954763,0.08558525357986164,-0.3474745903104779,0.0980355952906228,chr5:77655917-77656997,"['cg07697635', 'cg14136506', 'cg04223645']"
FAM133B,chr7,92589746,92590559,0.03130175554819477,-0.01780078574225741,6715.285811192384,-0.008649104243093066,5542.545422458722,-0.3605912425835311,0.221873658889133,chr7:92219060-92219873,"['cg21763598', 'cg27378035']"
FBXL14,chr12,1593472,1595066,0.0009937065253395165,-0.10102578902249694,7.700723036953105e-18,0.058282957668589395,747.4346789503768,0.104385392650835,0.0619273220444166,chr12:1702638-1704232,['cg19617932']
ZNF639,chr3,179322678,179323844,0.012366125648669539,-0.117922391613828,8.739003556208563e-21,0.04608820841569792,1404.572057509346,-0.4907549298374693,0.087493498229485,chr3:179040466-179041632,"['cg08889748', 'cg22228387', 'cg09411798']"
ABCC8,chr11,17475916,17477079,0.40344484928784363,-0.1290677242053495,1.1481479053266203e-30,-0.04149447310370433,1738.279497494512,1.9042153653593483,59.95500879708842,chr11:17497463-17498626,['cg03790908']
ZCCHC8,chr12,122500448,122501097,0.0033123550844650546,-0.08583686382657119,3.3533570243080396e-12,-0.11205201064748341,13.956672640480809,-0.2827657172010171,0.2575002244122137,chr12:122984995-122985644,['cg02708659']
C1orf112,chr1,169794832,169795206,0.04140443855581318,-0.00011419439726954167,1.2003219725768399e-06,-0.019740374405952534,4012.1399730682037,-0.1225243026802975,0.9660477810500084,chr1:169763973-169764347,"['cg03348149', 'cg23244997']"
CDCA7,chr2,173354805,173355640,0.02484266313348791,-0.39347883708080655,0.0,0.025999640795432863,3244.802017066651,-0.3643518708443264,0.4518081238463653,chr2:174219533-174220368,['cg24776469']
ZBTB4,chr17,7483961,7485007,0.013580655846306725,-0.045536608326174295,291.5544444869977,0.1444483158643528,0.4635061998027465,-1.0745190655747072,0.6449167184888874,chr17:7387280-7388326,"['cg10138041', 'cg03443505', 'cg16913254', 'cg03724260', 'cg05733905', 'cg23196133', 'cg03403113']"
MRPL54,chr19,3761482,3761828,0.0273269294468367,-0.07058853122032019,173.94571364278045,-0.09143182443088535,81.57315258338697,-0.7450300560642413,0.580528736706739,chr19:3761480-3761826,"['cg11854791', 'cg18778608']"
TAF2,chr8,119832558,119832875,0.0059622391520370984,0.023362385206435396,227.184977202929,-0.05132503774821856,1083.8487833863812,0.2578113918973515,0.7120358438079392,chr8:120844798-120845115,['cg08220261']
PTPN23,chr3,47380592,47381689,0.0003312355084465055,0.016440379081210668,1006.8053629188682,0.07076075936618076,354.41991227594616,-1.4854075746792208,1.4825394024657783,chr3:47422082-47423179,['cg19454405']
GMFB,chr14,54488670,54489113,0.004968532626697581,-0.0447858264027185,28.494262163935183,-0.2630045787964126,1.4104923098776512e-09,-0.8101573385556422,0.0425199106292804,chr14:54955388-54955831,"['cg04387418', 'cg13583309', 'cg02247823']"
HOOK3,chr8,42896069,42897989,0.014243126863199734,0.012673401391084133,55.78142504807765,-0.16971199846940144,0.018678712552673248,-0.5325767632155362,0.6307616319674755,chr8:42751212-42753132,"['cg00741600', 'cg16103681', 'cg22331074', 'cg13414044', 'cg13336335']"
FAM53B,chr10,124742745,124744716,0.013691067682455559,-0.06205024635629516,5973.102650179855,-0.04563189755958237,1435.477192408236,-0.128647578270801,0.0075044336397243,chr10:126431314-126433285,"['cg22557350', 'cg00801940', 'cg19219920']"
MED29,chr19,39390692,39391524,0.007784034448492879,-0.035304543057851995,6846.17789128595,-0.17716637500534493,0.006578554793029593,-1.1109414887444091,0.1542495253225402,chr19:39881332-39882164,"['cg15817923', 'cg11677722']"
MON2,chr12,62466603,62467075,0.018549188473004307,-0.013620748805117398,1660.1882889665244,-0.16953299587262424,0.019142284774861046,0.6739546609815306,1.0355864745034469,chr12:62860383-62860855,['cg15364276']
ERAP1,chr5,96807399,96808182,0.0,-0.02364511208843146,212.059402579207,-0.018901656768089647,4120.989230591913,-0.021428769257798,0.340247966517209,chr5:96143102-96143885,['cg16138854']
PRPSAP1,chr17,76353070,76354575,0.011262007287181186,-0.07797540067115563,1.0233664334336732e-07,-0.051319856107712565,1084.1361659145214,-0.0846514684681523,0.952798853954404,chr17:74349151-74350656,"['cg01756327', 'cg11234111']"
NFE2L1,chr17,48047684,48048871,0.12321960914210003,0.011724734682369927,2247.0299624266,-0.11762369293832772,8.215491957963385,-0.1568624793578203,0.8641964348354947,chr17:46125046-46126233,['cg04977109']
SLC29A1,chr6,44219449,44219663,0.0606160980457105,-0.37020989689302114,3.544213606576409e-285,0.13288704648454822,1.7100790768576515,-0.4329594072761058,0.1783306903872455,chr6:44187186-44187400,['cg11452354']
LRRC4,chr7,128031105,128032800,0.12421331566743955,-0.48889954220579257,0.0,-0.32865424580596014,1.2184727902963482e-16,0.6389750335865089,11.631725432196346,chr7:127671158-127672853,['cg04153784']
BZW2,chr7,16645040,16645282,0.006624710168930109,-0.021417361018664458,358.65369381671655,-0.07967777963528906,194.9978011609719,0.5485859085308921,0.7811838019544035,chr7:16684665-16684907,['cg18341924']
RCAN3,chr1,24502375,24503388,0.011096389532957933,-0.09241167210801099,4.154978190771351,-0.05091924590683197,1106.5293414232317,0.0123945967020443,2.38345696391345,chr1:24828865-24829878,"['cg24367431', 'cg24446923']"
MORN1,chr1,2391042,2392325,0.01258694932096721,-0.024233846402376618,30.254055203059803,-0.1291858121559236,2.5423936776744136,-0.3532993091644977,0.0780541906534158,chr1:2322481-2323764,"['cg23207616', 'cg04559183', 'cg18860787']"
RAB14,chr9,121201089,121202200,0.04372308711493872,-0.022571541678682968,274.6144782492961,-0.24106046722861646,1.3102606346373012e-07,0.131870656574662,1.2201939762464706,chr9:123963367-123964478,['cg01906430']
JAK3,chr19,17847681,17847999,0.03477972838688308,-0.5541430459074048,0.0,-0.21289668394246727,2.3625749666109546e-05,-0.6560897590863165,0.0466110234725846,chr19:17958490-17958808,['cg21988119']
C7orf50,chr7,1138090,1138619,0.000662471016893011,-0.0192057602847856,1032.7037996875076,0.03379435389962187,2413.4148457370043,-0.9550629972632144,0.2621208154777851,chr7:1177726-1178255,"['cg21526004', 'cg13700033']"
INPP5K,chr17,1516148,1517140,0.025836369658827428,-0.09584811146021356,8.187812564705929e-16,-0.16812148351171197,0.023203955891495258,-0.3263393385635958,0.3452480887692747,chr17:1419442-1420434,['cg11023442']
AGRN,chr1,1019388,1020963,0.022027161311692613,0.014761352398091725,12.227994670816875,0.006341258309266608,5879.895618645908,0.0523804702714307,0.0906496669075739,chr1:954768-956343,"['cg22482746', 'cg15153791']"
CSRNP1,chr3,39152750,39153868,0.04935409075852932,-0.01148851431296476,2151.4293212305065,0.21415344323444024,1.9011300028956403e-05,-0.108545306870604,0.396311600115239,chr3:39194241-39195359,"['cg26164440', 'cg15317522']"
ST6GALNAC3,chr1,76074462,76074968,0.20900960582974495,-0.2631329825605837,3.3139075533003994e-124,-0.28420056597663856,1.1656878193432027e-11,2.886300874522891,33.74980825445357,chr1:76540147-76540653,"['cg11963676', 'cg00534240']"
KBTBD7,chr13,41193691,41194626,0.020536601523683338,-0.12849814238746254,2.2494550213756268e-30,-0.2736649146938073,1.332357921023798e-10,-0.0006785716932068,0.3975947544589611,chr13:41767827-41768762,['cg00532998']
SNORA14B,chr1,235128425,235129072,0.0034779728386883074,-0.030129195020115067,4782.0732519165595,0.04296240533868875,1626.1409917806411,-0.3865283248420046,0.0009031257723636,chr1:235291740-235292387,"['cg04230901', 'cg07187135']"
KIAA0232,chr4,6782145,6783556,0.015899304405432264,0.004542343465680266,5613.012145618342,-0.24987291041221554,2.236711444509112e-08,-0.330900361904673,0.5535401815964234,chr4:6783872-6785283,['cg25194415']
SLC22A23,chr6,3455827,3457729,0.09854256376283538,0.0016035281504932202,921.8389341332347,0.03466712520555734,2329.5061167287186,0.7318992008437067,22.90846137543246,chr6:3456061-3457963,"['cg04883742', 'cg14527280']"
JUP,chr17,41785923,41786924,0.18367008943358729,-0.22088563956654655,1.2381078208535289e-76,-0.026237728707451145,3217.287943627501,-0.1085446093954884,0.1080709981576753,chr17:39942175-39943176,"['cg26905826', 'cg17388484']"
CBFA2T3,chr16,88939926,88942192,0.033123550844650546,-0.11416474264456165,1.8617545228187048e-23,-0.22526949896337678,2.623434522702829e-06,-0.262477034954361,1.3443639863364207,chr16:89006334-89008600,['cg02003041']
ITCH,chr20,34363178,34364163,0.0003312355084465055,-0.03379739168888392,1184.003543875854,-0.12849405321937205,2.7348683077248044,0.5117528304652516,1.9620315145685503,chr20:32950984-32951969,"['cg23934081', 'cg07103072']"
TPST2,chr22,26589552,26590300,0.014243126863199734,-0.05884065691343552,0.01439623299652947,-0.2620967473902623,1.716077296103082e-09,-0.7581290730975104,0.6045990779559421,chr22:26985516-26986264,"['cg00149397', 'cg19708343']"
COX6B2,chr19,55352762,55353011,0.1560119244783041,-0.0548764677085114,0.001697751450000135,-0.19377841460597917,0.0005472809643376763,0.0689763609649557,1.5805869529851904,chr19:55864130-55864379,['cg08115069']
CTXN1,chr19,7924612,7926314,0.0423981450811527,-0.05339167689907521,0.003586221285481856,-0.023991059250344678,3481.9655749007366,0.0928856032172832,1.762085983376445,chr19:7989497-7991199,['cg12953096']
RAMP3,chr7,45157582,45158208,0.18847300430606162,-0.12487229244665063,1.5153819729527802e-28,0.004591565803297884,6138.212645840711,0.82863073614806,15.579361976005854,chr7:45197181-45197807,['cg03284870']
TOP2A,chr17,40417464,40417991,0.0182179529645578,0.024205899129780162,184.6198073157088,0.03454795532516179,2340.8520297560694,-0.1384783707043708,0.8284266375981165,chr17:38573716-38574243,['cg22912359']
MFSD6,chr2,190407758,190408945,0.013580655846306723,-0.2889010290261441,1.0579866858774985e-110,0.03621727001111234,2185.1294922833436,-0.0053152151203618,0.9914468999316464,chr2:191272484-191273671,"['cg12419195', 'cg04892919']"
MRPL30,chr2,99180885,99181160,0.010997018880423981,-0.038397691295834036,3733.1673487011267,-0.2096174560503643,4.139108816664689e-05,0.6418332827891347,1.732779773204119,chr2:99797348-99797623,"['cg06772870', 'cg25958361', 'cg25736986', 'cg19756097', 'cg20492680']"
SLC5A6,chr2,27211564,27212852,0.018797615104339187,-0.033202388078509545,4989.096707978448,0.01983269674378922,4000.2398000665653,-0.3567043141577422,0.1866154211739807,chr2:27434432-27435720,"['cg04036009', 'cg03008727', 'cg12391563', 'cg16066641']"
UBE2J2,chr1,1273135,1274562,0.002649884067572044,0.01490832822351659,1331.1921230602672,-0.3308301792306054,6.603173365457012e-17,-0.3954315022492636,0.1496328956059629,chr1:1208515-1209942,['cg26163375']
RTN4,chr2,55049419,55050908,0.010765154024511427,-0.03352228302590418,3753.216864898874,-0.2583202399991825,3.8486921369980556e-09,-0.177265138571313,0.8030080415571734,chr2:55276555-55278044,"['cg04324126', 'cg23539966']"
RPS6KB1,chr17,59892650,59893660,0.0539251407750911,0.0390524134171636,5398.197256279662,-0.06726049907103052,441.54245816334566,0.2783356954944633,0.7798456931787991,chr17:57970011-57971021,"['cg03637975', 'cg02443583', 'cg13276752', 'cg01556091', 'cg00547829']"
MED26,chr19,16627504,16628868,0.017224246439218285,-0.025332018207800462,138.70473359642398,0.01158578064738076,5120.694453461021,-0.170325034135822,0.0264277462563383,chr19:16738315-16739679,['cg14957846']
ZMIZ2,chr7,44748578,44748841,0.0012145301976371867,-0.001012822726561326,5985.210881695336,0.10736218796670999,21.42224592613698,-0.1866172827303232,0.1951698435946539,chr7:44788177-44788440,"['cg11540838', 'cg21972156', 'cg14762234']"
DST,chr6,56843261,56844368,0.2358396820139119,-0.0071784455761061145,4179.759705200913,-0.013520826749619588,4848.392452127958,0.1291448547821277,1.6930264176623615,chr6:56708059-56709166,['cg18182269']
ELL,chr19,18521488,18522643,0.003146737330241802,-0.08713061502103064,7.002851838887093e-06,0.052684783937739926,1010.406468400989,-0.3911391830203906,0.6766846206390364,chr19:18632298-18633453,"['cg22917237', 'cg22297177']"
FLCN,chr17,17236803,17237766,0.0033123550844650546,-0.017090906362548116,12.68405527555116,0.0189977328413313,4108.453488941399,-0.523705417270541,0.1775505699162518,chr17:17140117-17141080,"['cg15055494', 'cg12246564']"
EED,chr11,86244766,86245475,0.00844650546538589,0.012286166316056533,2259.4645450992234,-0.1862507869596714,0.0017362949124222053,-0.2056535881180997,0.3743334878484961,chr11:85955808-85956517,"['cg00080012', 'cg18574463']"
C6orf47,chr6,31660561,31660881,0.006955945677376615,-0.13804395745564768,1.9160973232461543e-35,-0.29345107308069196,1.258348785563784e-12,-0.5934029344193966,0.1128522843773699,chr6:31628338-31628658,['cg16842485']
BAX,chr19,48954669,48955236,0.03974826101358066,-0.0485604457848468,0.035811431835644995,-0.010232270866381215,5313.951480078838,-0.4698743680164805,0.9291875499968166,chr19:49457926-49458493,['cg05513979']
ZDHHC3,chr3,44975837,44976644,0.016561775422325273,-0.01552950280437999,3076.3561745635757,-0.27774856610913656,5.246999743938365e-11,0.1594050986641209,0.1600327937039409,chr3:45017329-45018136,"['cg13964906', 'cg01147013']"
POLD3,chr11,74592484,74592995,0.03378602186154356,-0.029839456538137032,39.80268063364615,-0.29645354263338924,6.002086416006226e-13,-0.7597852578034319,0.3809503137185153,chr11:74303529-74304040,['cg01551511']
COG3,chr13,45464818,45465546,0.02119907254057635,-0.15170999607871194,2.364405538584764e-43,-0.08383345454716185,144.87520938342175,-0.5712615110468188,0.0609808122305071,chr13:46038953-46039681,['cg05597554']
RAB40C,chr16,588545,590705,0.008612123219609143,0.045128105951127644,0.1620271745246197,-0.27098320822106187,2.4361824892196843e-10,-0.918241081576621,0.3535372213636918,chr16:638545-640705,['cg06711621']
IBTK,chr6,82247282,82247790,0.030473666777078502,-0.042652495818758074,0.4522390041033726,-0.062162798850890814,599.2685050077159,-0.7427594882743733,0.427814409523957,chr6:82956999-82957507,['cg25930748']
DHRS13,chr17,28902457,28903160,0.008612123219609143,-0.05673433581329527,0.013332526571199224,-0.21786432635144934,9.930211476680956e-06,-1.306057003447917,0.2966584430514525,chr17:27229475-27230178,"['cg22846109', 'cg19300475']"
VCAN,chr5,83472568,83473449,0.3832394832726068,-0.08875104844410789,3.266564798022776e-13,0.06330757675531547,560.3845916909623,1.2166801096662705,24.268659639561303,chr5:82768387-82769268,['cg21810188']
FSTL4,chr5,133611053,133612776,0.21232196091421002,-0.23685722694530165,2.4002568698073333e-110,-0.13220446157773552,1.8412591308738346,1.486113229188865,81.80890841261132,chr5:132946744-132948467,"['cg25475603', 'cg00586365']"
CROT,chr7,87345424,87345772,0.028155018217952965,-0.22829778118749103,1.4380261780218453e-94,-0.08275645238000238,156.65141348717626,0.2905676084534554,0.2200903890903337,chr7:86974740-86975088,"['cg21526343', 'cg13595813', 'cg22510794']"
USH1C,chr11,17544219,17544505,0.7813845644253063,-0.1240099219232022,4.050919319271142e-28,-0.03441338298544062,2353.7066684439533,1.5665777567356185,20.39365596856125,chr11:17565766-17566052,['cg25130993']
SSB,chr2,169798779,169799247,0.016230539913878766,-0.035416770277885465,59.06339275640455,-0.1135203160272807,12.164388616383128,-0.0468106156957481,1.020758746500803,chr2:170655289-170655757,"['cg20787648', 'cg12990844']"
POLR3H,chr22,41543913,41544709,0.006955945677376615,-0.16725614992296897,2.7532693556701426e-53,-0.14346728977319317,0.5198541697532557,-0.0959640561870882,0.0524381637254553,chr22:41939917-41940713,['cg06481639']
YLPM1,chr14,74763224,74763828,0.006955945677376615,0.00017629436203794174,0.011723076707253302,0.02845964489278869,2966.8018461683946,-0.3945680760563909,0.1073412895826079,chr14:75229927-75230531,"['cg18503742', 'cg14132884']"
NEUROG3,chr10,69571693,69571935,0.18946671083140113,0.012482783793488217,2068.0239279145057,-0.0006466044471921928,6725.456945122652,0.6138138994551476,5.63738081707377,chr10:71331449-71331691,['cg10001282']
DALRD3,chr3,49020892,49022553,0.01689301093077178,-0.02758246984750585,1564.1826143318406,-0.2522826387207018,1.3627943729033919e-08,-0.1222209184936842,0.3920919420560446,chr3:49058325-49059986,"['cg01142001', 'cg04878973', 'cg19526908', 'cg14764512', 'cg23479905', 'cg00490249', 'cg09399047']"
UBE3A,chr15,25438201,25439268,0.0028155018217952965,-0.08607578734301166,6.425381248347567e-08,-0.03110330030542107,2683.9399228568827,-0.3476304765529202,0.3324779808441533,chr15:25683348-25684415,"['cg17973394', 'cg26505822']"
CYB5R3,chr22,42649003,42649673,0.01457436237164624,-0.06940354342201235,4.049887899102736e-07,-0.19750875612518837,0.00030356933857784323,0.2838453987210079,0.429479081184446,chr22:43045009-43045679,['cg06341839']
SLC4A3,chr2,219627383,219628026,0.15634315998675058,-0.17129807759256438,4.819418744724161e-56,0.05123200031766769,1089.0175609361406,0.5494794930507452,3.536138414002596,chr2:220492105-220492748,['cg25329589']
AHDC1,chr1,27603194,27604355,0.0034779728386883074,0.0016638423196892692,7640.406115897187,0.05571749167817836,860.3349024489705,0.0685796620435837,0.2419215785851396,chr1:27929705-27930866,"['cg25421855', 'cg19741500']"
