id,chr,start,end,-log10p,log2FC
chr15:101626334-101626852,chr15,101086129,101086647,0.11770221205344589,-0.014729919947885162
chr15:90293221-90294733,chr15,89749990,89751502,19.870826424813632,1.2092458668395836
chr15:52029230-52030135,chr15,51737033,51737938,1.022920188038345,-0.3904017665530618
chr15:57883998-57884358,chr15,57591800,57592160,31.925367737004017,1.846673195336311
chr15:40401053-40401298,chr15,40108852,40109097,0.256389719399288,0.3765633514642079
chr15:34393814-34394264,chr15,34101613,34102063,0.019701223458395496,-0.6580681695075822
chr15:89312719-89313183,chr15,88769488,88769952,22.20172609277858,1.5609074462245414
chr15:78632669-78633108,chr15,78340327,78340766,20.120305328447714,1.9821452761024527
chr15:75095349-75095560,chr15,74803008,74803219,0.06585458074780377,0.020673948119577484
chr15:63334233-63336063,chr15,63042034,63043864,32.37916835724181,0.7695972198125137
chr15:91478117-91478983,chr15,90934887,90935753,1.5288554388160736,-0.6394250714129026
chr15:74419870-74423044,chr15,74127529,74130703,65.42818973611878,1.1945201218774382
chr15:90198100-90198833,chr15,89654869,89655602,2.8203653553269943,0.163026451807455
chr15:66274583-66274838,chr15,65982245,65982500,1.1881985847151812,0.26144602514523885
chr15:89910521-89912177,chr15,89367290,89368946,133.00085660314016,1.8454027591932731
chr15:66332090-66332353,chr15,66039752,66040015,0.15276112904544448,0.048450854608319854
chr15:41522828-41523732,chr15,41230630,41231534,7.733640386438607,1.3078137118424578
chr15:41228442-41228872,chr15,40936244,40936674,0.1397369524811005,-0.0006622569857167473
chr15:73089132-73089545,chr15,72796791,72797204,1.7259903500440834,0.6062542772019636
chr15:99190446-99194559,chr15,98647217,98651330,13.010842558534982,0.3882542248345723
chr15:89010444-89011232,chr15,88467213,88468001,0.2036275279427836,-0.2058916728330512
chr15:24920613-24921252,chr15,24675466,24676105,5.229610909436819,0.05306262123319132
chr15:82944650-82945664,chr15,82354945,82355959,-0.0,
chr15:74658038-74658574,chr15,74365697,74366233,4.946843633834625,0.6817810802464765
chr15:63413918-63414852,chr15,63121719,63122653,0.9799821700703543,-0.33372835779181503
chr15:41694493-41694756,chr15,41402295,41402558,0.21274318068214726,-0.6501928725372011
chr15:99640592-99641026,chr15,99100389,99100823,3.5298658299315724,0.718908440455596
chr15:35280393-35280837,chr15,34988192,34988636,0.5852988955756017,0.2035426800180626
chr15:65714742-65715571,chr15,65422404,65423233,2.916754696185476,0.18795778297303478
chr15:31745466-31745751,chr15,31453263,31453548,0.14632216788134716,0.015422496912244286
chr15:56535651-56536129,chr15,56243453,56243931,0.6376661991646146,-0.03663030473534395
chr15:49254984-49255564,chr15,48962787,48963367,11.60764722461233,0.6503374880735543
chr15:75287694-75288699,chr15,74995353,74996358,11.250182193857741,1.1271434333417745
chr15:63340256-63341464,chr15,63048057,63049265,1.8731073646162362,0.019268994989616147
chr15:72489478-72490119,chr15,72197137,72197778,19.05094780085716,1.119291376497634
chr15:59981234-59981795,chr15,59689035,59689596,0.6182428379565009,-0.6191378939604224
chr15:82554785-82555476,chr15,82262444,82263135,0.7721756502083563,-0.07422999787656738
chr15:79102715-79104628,chr15,78810373,78812286,1.5510888255843516,-0.02076798342682054
chr15:89786998-89787691,chr15,89243767,89244460,0.6659802647003169,-0.029478730807696807
chr15:89147660-89149198,chr15,88604429,88605967,73.02195366419784,1.8521644387400618
chr15:45669970-45671029,chr15,45377772,45378831,12.439007176104061,0.8559836147950541
chr15:26234597-26234927,chr15,25989450,25989780,0.6404377243081536,-0.041408891509983115
chr15:44038504-44039122,chr15,43746306,43746924,2.058648861837961,-1.9002608002124268
chr15:43477588-43477816,chr15,43185390,43185618,0.09259488893248703,0.002271527036497096
chr15:57025347-57026150,chr15,56733149,56733952,2.610938848414018,0.38869408592187393
chr15:28248569-28249166,chr15,28003423,28004020,4.740606798314095,-0.05338625752455496
chr15:55581772-55582571,chr15,55289574,55290373,0.3116334445100457,-0.71040631348842
chr15:83348839-83349865,chr15,82680087,82681113,55.33315775285512,1.8449015631757437
chr15:56757179-56757383,chr15,56464981,56465185,1.8651805165543296,0.7939570668420609
chr15:74753413-74753979,chr15,74461072,74461638,2.1992242133063242,0.42830159864977985
chr15:101094520-101099493,chr15,100554315,100559288,0.26927787790539476,-0.0018062021493031098
chr15:37390175-37390380,chr15,37097974,37098179,41.861303866868,2.103465284666258
chr15:101141975-101143137,chr15,100601770,100602932,0.10199147805830758,-0.9628642766446786
chr15:63892789-63893911,chr15,63600590,63601712,0.42256435779477813,-0.23295026004206487
chr15:32322164-32323060,chr15,32029961,32030857,11.578032270794493,0.8564703180920745
chr15:89952271-89953061,chr15,89409040,89409830,14.687784228865604,0.792033750957418
chr15:38544002-38545532,chr15,38251801,38253331,11.043500893492872,0.8306281338509146
chr15:101084428-101085178,chr15,100544223,100544973,111.45513171438225,0.9125316754738922
chr15:98196021-98196391,chr15,97652791,97653161,13.713951046607784,1.0609443310479547
chr15:27215951-27216856,chr15,26970804,26971709,119.36473676549002,2.480230957775702
chr15:40799292-40799528,chr15,40507093,40507329,1.2268291298517637,0.37445991937251705
chr15:96895306-96895729,chr15,96352077,96352500,15.939499747982794,1.208866334276097
chr15:34629575-34630396,chr15,34337374,34338195,0.012733039397719878,-0.34890227567548243
chr15:91208319-91209026,chr15,90665088,90665795,2.2232052674136864,-0.3528565906414529
chr15:91424576-91424837,chr15,90881346,90881607,0.4142300710238043,-0.005896305269520969
chr15:74315178-74315711,chr15,74022837,74023370,0.32283901545045307,0.014369055882831057
chr15:89954603-89955182,chr15,89411372,89411951,1.6582950882393042,0.4370493733300231
chr15:42192913-42193255,chr15,41900715,41901057,4.275930401974754,-0.07762572553104548
chr15:65688039-65688539,chr15,65395701,65396201,40.060844834943296,1.8700873587615097
chr15:29561494-29562143,chr15,29269290,29269939,0.34279103700235086,0.10067372855602472
chr15:34728787-34729495,chr15,34436586,34437294,0.7311086699843138,-0.4180424802623406
chr15:25683348-25684415,chr15,25438201,25439268,0.33247798084415336,-0.34763047655292023
chr15:35046443-35047480,chr15,34754242,34755279,98.22819327789064,2.15310880490051
chr15:90776699-90777636,chr15,90233467,90234404,0.0407736944167016,-0.07833850691305917
chr15:37392601-37392829,chr15,37100400,37100628,2.991180386782564,0.8678643913450697
chr15:66648784-66649178,chr15,66356446,66356840,0.08987482917521725,0.19380807279851492
chr15:40226210-40226631,chr15,39934009,39934430,0.4585572087771636,-0.5298422757082564
chr15:40583093-40583526,chr15,40290892,40291325,5.2727227973315705,0.07999765011734392
chr15:39872527-39873567,chr15,39580326,39581366,15.22343062154994,1.2662157254573472
chr15:75639595-75640743,chr15,75347254,75348402,65.67414986798089,2.2977501882993363
chr15:31283404-31284414,chr15,30991201,30992211,0.16479299896394445,-0.22262091844550383
chr15:24123231-24123432,chr15,23878084,23878285,4.796553257097733,0.704848888140824
chr15:67325986-67326256,chr15,67033648,67033918,18.29414273895487,1.7745841141321979
chr15:28362257-28362492,chr15,28117111,28117346,0.8902863106114022,-0.014302921438354932
chr15:53097561-53098476,chr15,52805364,52806279,48.20267059224626,1.6643620930439185
chr15:34786492-34788138,chr15,34494291,34495937,174.53806426348874,1.6720533860647564
chr15:45315201-45315543,chr15,45023003,45023345,0.32667951521594807,-1.0124864207986863
chr15:85360192-85360574,chr15,84816961,84817343,58.6515514355735,1.3606812060631204
chr15:91642908-91643702,chr15,91099678,91100472,6.289423427601748,0.728288257943351
chr15:65647917-65648491,chr15,65355579,65356153,30.07107528548154,1.6227392599021595
chr15:52043422-52044447,chr15,51751225,51752250,2.5603126266053584,0.4454075794813906
chr15:101513245-101514323,chr15,100973040,100974118,284.93412537990713,2.0933417599181996
chr15:28358168-28358498,chr15,28113022,28113352,0.8349137523042429,-0.001906212462142249
chr15:92459266-92459678,chr15,91916036,91916448,1.4749982837768651,-0.0181958986840289
chr15:60690708-60690930,chr15,60398509,60398731,2.178443927639276,0.9610029457331775
chr15:58357309-58358776,chr15,58065111,58066578,89.37310344354067,1.583991577935465
chr15:32604647-32607825,chr15,32312446,32315624,18.24040565276052,0.716588128880033
chr15:40732929-40734697,chr15,40440730,40442498,0.052645683384208844,-0.23987898093926358
chr15:81616253-81616963,chr15,81323912,81324622,0.18124135305963798,-0.3518075317120645
chr15:60289325-60289533,chr15,59997126,59997334,16.74398022602303,2.3351281215639266
chr15:71054898-71056230,chr15,70762559,70763891,3.661855577013557,-0.11601605148779014
chr15:45722561-45722939,chr15,45430363,45430741,6.652546954389046,1.1857453325034355
chr15:83775861-83776922,chr15,83107109,83108170,2.9902979871310027,0.45405916386667705
chr15:93588102-93588570,chr15,93044872,93045340,0.3837943512713444,0.02047239304626353
chr15:99395434-99395976,chr15,98852205,98852747,1.4158358167137621,0.3480302259382011
chr15:29862035-29863649,chr15,29569831,29571445,159.09965008811113,2.040672708606914
chr15:76135311-76136946,chr15,75842970,75844605,0.36833044756837446,-0.6106171841520006
chr15:101458286-101460223,chr15,100918081,100920018,0.4417275490852037,-0.35190072720613813
chr15:40544352-40545512,chr15,40252151,40253311,11.470335674011105,0.6168542242653187
chr15:80696076-80697393,chr15,80403734,80405051,41.822114908547924,1.1587234360414036
chr15:67134823-67135145,chr15,66842485,66842807,1.064874577663254,0.4477604260904093
chr15:60771068-60771558,chr15,60478869,60479359,0.1020733859258384,-0.13829690400225014
chr15:41851723-41851970,chr15,41559525,41559772,3.03578737775626,1.567346693884478
chr15:100272901-100273891,chr15,99732696,99733686,11.531018957948342,1.459790883618443
chr15:60296135-60298520,chr15,60003936,60006321,178.65374197436884,2.040888370448207
chr15:40268581-40269061,chr15,39976380,39976860,2.5045374623689844,-0.09790153607784245
chr15:90455562-90456263,chr15,89912330,89913031,69.62778878387826,2.622351347827586
chr15:75743081-75748449,chr15,75450740,75456108,1.4454552752901764,-0.6922665782434186
chr15:37110361-37110778,chr15,36818160,36818577,2.360300648524537,-0.006850446356800868
chr15:57668337-57669028,chr15,57376139,57376830,10.397921037825697,0.8875596307727996
chr15:65669310-65670617,chr15,65376972,65378279,2.7589534640252764,-0.048691552369262675
chr15:60291879-60292167,chr15,59999680,59999968,11.857989270078749,1.8057792167965931
chr15:30918312-30918565,chr15,30626109,30626362,0.12426880694868514,-0.4055237397453668
chr15:41165847-41166571,chr15,40873649,40874373,0.8001687513391643,-0.38607351161341097
chr15:75628250-75628677,chr15,75335909,75336336,0.016686962688980764,-0.3395022099441217
chr15:95869955-95870322,chr15,95326726,95327093,108.0215639327925,2.4377000047331
chr15:84322322-84323771,chr15,83653570,83655019,179.31262651710796,2.2557465598068047
chr15:89424629-89424870,chr15,88881398,88881639,0.3469806946320966,0.019095717619288778
chr15:85523512-85525865,chr15,84980281,84982634,6.344866401268827,0.6113764664236497
chr15:62456015-62457648,chr15,62163816,62165449,112.99134011525396,1.7320560167784684
chr15:85144078-85144611,chr15,84600847,84601380,0.3084170985051306,-0.4045335537351497
chr15:64387985-64388628,chr15,64095786,64096429,0.6066802582475181,-0.9251546368946638
chr15:74425091-74428821,chr15,74132750,74136480,211.97602117221783,1.6190985567992724
chr15:74290344-74290760,chr15,73998003,73998419,1.544807232348054,0.045605851412055275
chr15:75182262-75182622,chr15,74889921,74890281,1.1587603199170853,0.3413437669706061
chr15:90543410-90543835,chr15,90000178,90000603,8.782379175801458,0.3037729872131285
chr15:89877597-89878597,chr15,89334366,89335366,0.24108145321845154,-0.24335198674572972
chr15:65578613-65579490,chr15,65286275,65287152,0.6639992344321484,-1.24365477638219
chr15:53080458-53083699,chr15,52788261,52791502,69.26233750813702,1.1591685545546664
chr15:28648009-28648510,chr15,28402863,28403364,0.7050392903247696,1.6844981742720706
chr15:65822685-65823540,chr15,65530347,65531202,0.5610507603763111,-0.31136757060478426
chr15:34659475-34659970,chr15,34367274,34367769,0.2368513628318965,-0.6440647811505612
chr15:73659860-73662015,chr15,73367519,73369674,138.23792584050142,1.6833128263075232
chr15:91537236-91538218,chr15,90994006,90994988,1.0169745028744646,-1.011467466299009
chr15:96909815-96910030,chr15,96366586,96366801,15.255596969927415,1.8587376834486395
chr15:44116683-44117036,chr15,43824485,43824838,0.8750732562554251,0.10121295467574826
chr15:62682502-62684396,chr15,62390303,62392197,2.4854037868611907,0.10310381552503065
chr15:96896928-96897301,chr15,96353699,96354072,40.79068528330769,1.9234846832394978
chr15:100105368-100107065,chr15,99565163,99566860,0.11365642530095947,-0.5024855117942
chr15:85923604-85924680,chr15,85380373,85381449,0.20222821334738114,-1.0103105943387722
chr15:31318285-31318532,chr15,31026082,31026329,0.25024827038420666,0.0003575559359542951
chr15:93257748-93258222,chr15,92714518,92714992,0.3678723035920782,-0.1834766116634963
chr15:26874097-26874528,chr15,26628950,26629381,18.385764099920255,0.27931386803635555
chr15:78369517-78369906,chr15,78077175,78077564,0.16741960362763636,-0.3663112523588415
chr15:93652755-93653049,chr15,93109526,93109820,15.406617810245843,1.152010926707568
chr15:31175295-31175523,chr15,30883092,30883320,0.8408662318273964,0.021484936455794624
chr15:40531244-40531589,chr15,40239043,40239388,8.802240314702269,1.5455459158773672
chr15:69109708-69114001,chr15,68817369,68821662,0.4114567847035484,-0.30623433815524115
chr15:99500472-99500721,chr15,98957243,98957492,3.6012228057673448,-0.036034923049624565
chr15:65594415-65594649,chr15,65302077,65302311,0.2646881150761799,0.012957497305131658
chr15:65394413-65395041,chr15,65102075,65102703,9.15377279592531,0.10755016162163471
chr15:80987196-80988664,chr15,80694855,80696323,0.7848368791279513,-0.2664710690611029
chr15:40675019-40675628,chr15,40382818,40383427,0.6568922991631869,-0.8297210824598368
chr15:91362445-91362658,chr15,90819215,90819428,2.293738499555845,-0.1377135650672929
chr15:20563982-20564209,chr15,20358729,20358956,1.4332273925832553,0.03877721285874573
chr15:83654590-83655245,chr15,82985838,82986493,1.8616650028582875,0.3011530770337359
chr15:40803580-40804195,chr15,40511381,40511996,3.656236543012874,0.5106066954975651
chr15:68569974-68571058,chr15,68277636,68278720,1.15660881343027,-0.8377278055991261
chr15:76196103-76196950,chr15,75903762,75904609,0.9636896807131163,0.05854547231378749
chr15:42119817-42120128,chr15,41827619,41827930,0.21932487234142295,-1.4051289304811545
chr15:27786718-27787060,chr15,27541572,27541914,0.5095682370131048,0.005731316098887136
chr15:64995202-64995696,chr15,64703003,64703497,1.3910785108875194,-0.7101780656036376
chr15:34874861-34876425,chr15,34582660,34584224,1.2620695252474954,-0.5556737444854547
chr15:44486741-44487860,chr15,44194543,44195662,64.50496350845755,1.992405532181117
chr15:76030564-76031664,chr15,75738223,75739323,3.7344364773303877,0.5778467550588293
chr15:78236688-78237084,chr15,77944346,77944742,4.599443968109355,0.9750979437487375
chr15:86383877-86384115,chr15,85840646,85840884,0.3085103234335522,0.14078052720446363
chr15:99645030-99646444,chr15,99104824,99106239,36.14275852336866,1.204485746909146
chr15:67834786-67835510,chr15,67542448,67543172,2.783955232464772,0.4816870563831725
chr15:101593447-101593882,chr15,101053242,101053677,0.20897286000849213,0.012235051644130322
chr15:91473314-91473592,chr15,90930084,90930362,6.7646266785074864,-1.6681833555022898
chr15:80215358-80216500,chr15,79923016,79924158,0.3166456530750533,-0.8613591485457203
chr15:30336644-30337136,chr15,30044441,30044933,13.984867747488117,0.19238836042684185
chr15:102028860-102030608,chr15,101488655,101490405,10.28772346518128,0.22793226194931132
chr15:64679907-64680233,chr15,64387708,64388034,1.520210734313674,-2.043212575931926
chr15:100890242-100890494,chr15,100350037,100350289,0.6756828971772239,0.4795598201382454
chr15:75470911-75471212,chr15,75178570,75178871,30.666234643873704,3.377644272870418
chr15:89438176-89438850,chr15,88894945,88895619,10.39064086261065,0.37353103565479345
chr15:91497994-91498615,chr15,90954764,90955385,0.04103706795265826,-0.5168228313970024
chr15:72611946-72612802,chr15,72319605,72320461,22.39586876027407,1.1690772916439245
chr15:43785243-43785490,chr15,43493045,43493292,0.03794314286340046,-0.8017395359130343
chr15:41099243-41099878,chr15,40807045,40807680,0.07142380362803177,-0.6848318949980704
chr15:75315855-75316178,chr15,75023514,75023837,0.16602094702776488,-0.722085361494596
chr15:72978290-72978758,chr15,72685949,72686417,0.5075373277942442,-0.4217886715459523
chr15:72409862-72411002,chr15,72117521,72118661,1.9007994527033731,0.14982499345481157
chr15:25200035-25201054,chr15,24954888,24955907,3.431255215196134,0.13401182996700148
chr15:29395641-29396290,chr15,29103438,29104087,13.379911168477436,0.7124686742365189
chr15:50716321-50716826,chr15,50424124,50424629,0.35104654932423107,0.009807464766254976
chr15:90931162-90932019,chr15,90387930,90388787,0.6623259728451215,-0.16419417459130295
chr15:65809685-65810168,chr15,65517347,65517830,0.41076120376441705,-0.22907892058052756
chr15:45427296-45428206,chr15,45135098,45136008,48.269734674402244,1.8529087021666641
chr15:68155872-68156125,chr15,67863534,67863787,0.02891496553165349,-0.6924742877914647
chr15:91445563-91446768,chr15,90902333,90903538,0.2608232653672154,0.06838767354099522
chr15:85201196-85201684,chr15,84657965,84658453,0.49823603528725774,-0.5812954121461414
chr15:48936810-48938577,chr15,48644613,48646380,14.894360341470678,0.502520096698562
chr15:67135257-67135480,chr15,66842919,66843142,0.4839273508643455,-0.1534637092414396
chr15:78441495-78442261,chr15,78149153,78149919,1.2687123336370802,-0.1055128463736954
chr15:102192165-102193345,chr15,101651962,101653142,3.7151182114028134,-0.762560861818452
chr15:65369126-65370453,chr15,65076788,65078115,92.23407130675973,0.3544610125998699
chr15:74833241-74833961,chr15,74540900,74541620,0.13316504438369212,0.03326024588151394
chr15:82335472-82339937,chr15,82043131,82047596,2.2756968448492763,0.18854877162876857
chr15:40074645-40075188,chr15,39782444,39782987,0.36713347383447914,-0.15415922889366876
chr15:30260495-30261394,chr15,29968292,29969191,123.66188298180626,2.0625023735085453
chr15:35385071-35385301,chr15,35092870,35093100,1.3360334360350097,-0.02337405436238552
chr15:32638144-32639476,chr15,32345943,32347275,5.0264428596698325,3.056701733220903
chr15:68870633-68871974,chr15,68578294,68579635,3.6939460572571723,0.6480077320447875
chr15:89959742-89959990,chr15,89416511,89416759,11.624356926836771,1.2029561681559906
chr15:45996453-45996735,chr15,45704255,45704537,23.47510505222485,1.8802034348657601
chr15:84748593-84749285,chr15,84079841,84080533,26.9916682575763,1.8012806113257867
chr15:83315116-83317541,chr15,82646365,82648790,50.19313572433079,0.7294251478004967
chr15:80544014-80544662,chr15,80251672,80252320,15.593280729359613,0.9782471577878235
chr15:40697781-40698368,chr15,40405580,40406167,0.01227828338922713,-0.13357995581383608
chr15:93447556-93447823,chr15,92904326,92904593,0.3043985964007533,-0.2906332826492693
chr15:84115762-84116921,chr15,83447010,83448169,48.28457728619683,1.8145388734028336
chr15:62352227-62353092,chr15,62060028,62060893,0.2461783472200726,-0.4944539487798711
chr15:78730095-78731105,chr15,78437753,78438763,0.408033570423201,-0.5799263437836998
chr15:40650055-40651102,chr15,40357854,40358901,2.0195604231160558,0.49449338046465857
chr15:20499875-20500858,chr15,20294622,20295605,69.71103251938567,0.2900535726448877
chr15:83735240-83736089,chr15,83066488,83067337,0.20009634989581815,-0.2153873274432041
chr15:61520423-61521716,chr15,61228224,61229517,55.93502020956224,2.1553006137521913
chr15:31507806-31508352,chr15,31215603,31216149,0.6968680526123023,0.05064111048733347
chr15:79574830-79575211,chr15,79282488,79282869,23.47176968388163,1.787893555181458
chr15:59498959-59499338,chr15,59206760,59207139,2.0125019332987364,-0.0030358853628537387
chr15:40615099-40616913,chr15,40322898,40324712,0.3107387736169414,0.010480434387753515
chr15:74988166-74988669,chr15,74695825,74696328,0.5192881530241822,-0.03751254076178316
chr15:90171665-90171904,chr15,89628434,89628673,1.1965425283950986,0.07238477335092117
chr15:86312153-86313047,chr15,85768922,85769816,1.6046479247601149,-0.012621598392450886
chr15:75074425-75075146,chr15,74782084,74782805,1.475402612743557,-1.026373153332588
chr15:59397270-59397749,chr15,59105071,59105550,1.6731730433987169,0.17804604081895442
chr15:54051655-54052004,chr15,53759458,53759807,10.393617371703733,1.6201288341272766
chr15:31775540-31776988,chr15,31483337,31484785,126.94499683671933,0.8889557747511347
chr15:72476676-72476969,chr15,72184335,72184628,31.713623248022245,1.9304710172645005
chr15:41576041-41576536,chr15,41283843,41284338,0.262255482985701,-0.26853307300982504
chr15:41913333-41914360,chr15,41621135,41622162,3.2545430345884223,0.5174441112984763
chr15:83378007-83379068,chr15,82709255,82710316,9.720422698694499,0.8447912654910893
chr15:25123357-25123708,chr15,24878210,24878561,26.897109266528503,0.751011845503991
chr15:78556405-78557542,chr15,78264063,78265200,11.0131587064561,0.40692724762390664
chr15:34501701-34502499,chr15,34209500,34210298,0.5955863401559034,-0.05113888029920285
chr15:25958877-25959240,chr15,25713730,25714093,1.1531168800557614,-0.010021446084837071
chr15:41785616-41788539,chr15,41493418,41496341,23.355629264190803,0.9319140300069966
chr15:52970730-52971886,chr15,52678533,52679689,0.16660948397038944,-0.639672757248832
chr15:78832664-78833295,chr15,78540322,78540953,0.8972054337643217,-0.0829070147331372
chr15:90039464-90039984,chr15,89496233,89496753,18.20434050937768,1.5554395187704388
chr15:76630029-76630970,chr15,76337688,76338629,54.427404824998995,1.561311831979211
chr15:66993543-66996571,chr15,66701205,66704233,1.2566189997914021,-0.4938873947038851
chr15:78857725-78858269,chr15,78565383,78565927,0.07798827608751797,-0.14372659448919947
chr15:41233833-41234391,chr15,40941635,40942193,0.170927010282143,0.009902080488459714
chr15:75198639-75199494,chr15,74906298,74907153,0.004793980772572119,-0.8524664535466495
chr15:30515266-30518445,chr15,30223063,30226242,7.0371241652076115,0.5137988048141418
chr15:56034562-56035712,chr15,55742364,55743514,11.117361687939495,1.102014669423171
chr15:78912246-78913616,chr15,78619904,78621274,56.28306615682563,1.4999096892287158
chr15:29405951-29406214,chr15,29113748,29114011,0.4382142853646213,-0.06978983273494872
chr15:59063287-59064086,chr15,58771088,58771887,0.2579067413374531,-0.35807763227000655
chr15:59225272-59226300,chr15,58933073,58934101,0.53065859853643,-0.202042051275721
chr15:41135719-41137210,chr15,40843521,40845012,27.16240579201597,1.1494619363751688
chr15:99602234-99602818,chr15,99059005,99059589,2.396536609966563,0.438077151497012
chr15:65476794-65478055,chr15,65184456,65185717,1.1733812184282368,0.12279004627168641
chr15:52820333-52821639,chr15,52528136,52529442,0.5978857760472682,-0.19943076292935952
chr15:96952547-96953085,chr15,96409317,96409855,39.31128442843943,2.046967183959373
chr15:40659971-40660899,chr15,40367770,40368698,0.11514260888310583,-0.16737314119942728
chr15:96904722-96905050,chr15,96361493,96361821,9.31425656957298,1.205696335903927
chr15:99791328-99792042,chr15,99251123,99251837,0.36754416079665775,-0.7832946245491432
chr15:23454143-23455600,chr15,22417495,22418952,0.08229310950885489,-0.11153538961694909
chr15:23931559-23932547,chr15,23686412,23687400,116.79427451265948,0.9419215837237216
chr15:91260384-91260919,chr15,90717153,90717688,0.2088429258609346,-0.6444883587827072
chr15:79576059-79576270,chr15,79283717,79283928,3.9727180157325157,0.7864843122584341
chr15:49912985-49913482,chr15,49620788,49621285,0.7235557630376127,-0.10347993192337002
chr15:96900142-96900644,chr15,96356913,96357415,6.072977527497149,0.9362832081431942
chr15:75931952-75932782,chr15,75639611,75640441,0.525590244656162,-0.376417967736588
chr15:73343779-73345369,chr15,73051438,73053028,2.6967744305063936,0.041517886957437834
chr15:71507368-71507696,chr15,71215029,71215357,68.39655964787991,0.9400739816091961
chr15:45458801-45459580,chr15,45166603,45167382,0.4673183927092671,-0.36121091315806675
chr15:65425292-65426233,chr15,65132954,65133895,1.654720442698518,-1.3517149686359284
chr15:45408573-45409528,chr15,45116375,45117330,45.960663604664745,1.507043573548683
chr15:74467613-74467892,chr15,74175272,74175551,2.7054995855508452,-0.0230020569415912
chr15:92936677-92938521,chr15,92393447,92395291,51.01414389430403,1.4409931743003475
chr15:35261686-35262124,chr15,34969485,34969923,0.6941903564079495,-0.3438302818571307
chr15:25981176-25981392,chr15,25736029,25736245,2.152017461274744,0.005912970353321161
chr15:22891937-22893998,chr15,22979069,22981130,9.131929578861719,0.5967851714689608
chr15:42840462-42841116,chr15,42548264,42548918,1.4902986741212598,0.20524089521653704
chr15:90808574-90809251,chr15,90265342,90266019,1.25803976606079,-0.19997288912408354
chr15:43621830-43622953,chr15,43329632,43330755,21.90820158879839,1.5454868058191193
chr15:25093191-25093582,chr15,24848044,24848435,27.18498171528283,0.8777900514241261
chr15:33602816-33604003,chr15,33310615,33311802,68.46223507317478,2.397565500740912
chr15:56285260-56286295,chr15,55993062,55994097,0.04915055143894058,-0.2684402481140285
chr15:93595240-93595691,chr15,93052010,93052461,5.505171003893262,-0.08151486755800405
chr15:31683984-31685824,chr15,31391781,31393621,9.619518736543942,0.676121420153798
chr15:72581710-72582317,chr15,72289369,72289976,0.21959585099392173,0.023109221989347662
chr15:76352316-76352533,chr15,76059975,76060192,0.6376926172825522,-0.18459604407820618
chr15:53086629-53086858,chr15,52794432,52794661,16.118885807029606,1.5251156999519515
chr15:76632262-76635515,chr15,76339921,76343174,65.92064401136439,1.1245203705283078
chr15:41793562-41795305,chr15,41501364,41503107,68.14940347502406,1.6430537654944053
chr15:75772804-75773164,chr15,75480463,75480823,1.3058822941770536,-0.02369831472811243
chr15:51914167-51915396,chr15,51621970,51623199,0.010794497172284156,-0.3287448705234998
chr15:43425772-43426263,chr15,43133574,43134065,0.24887164172977766,-0.36029247560496913
chr15:78110841-78112853,chr15,77818499,77820511,16.348834946688537,0.5834515441236882
chr15:90610400-90611606,chr15,90067168,90068374,0.2207922426653884,0.002120029500045524
chr15:65903211-65903670,chr15,65610873,65611332,0.1092869411288151,0.12928454740337983
chr15:101629128-101629458,chr15,101088923,101089253,10.414948302560216,0.8475527680011575
chr15:66914241-66914884,chr15,66621903,66622546,18.027097370527095,0.6793545445067833
chr15:86301949-86302213,chr15,85758718,85758982,0.950948447725008,-0.003348447201765546
chr15:27212902-27213396,chr15,26967755,26968249,47.97819202904989,1.9577917773286426
chr15:73925033-73925925,chr15,73632692,73633584,0.2793683969641742,-0.12887014446079315
chr15:21380192-21380686,chr15,21174863,21175357,6.086295767125582,0.3482545484297517
chr15:51200258-51201270,chr15,50908061,50909073,0.08346488364867992,-0.10923357324131178
chr15:51387532-51387755,chr15,51095335,51095558,15.915706016638266,1.9427348011953014
chr15:41877441-41877871,chr15,41585243,41585673,15.387772192824832,1.1545928463393524
chr15:99250794-99251018,chr15,98707565,98707789,0.6640567784313643,-0.003888693735601765
chr15:76603563-76604026,chr15,76311222,76311685,0.407319908269628,-0.17521394690004669
chr15:40573628-40576118,chr15,40281427,40283917,16.569480359059202,0.5521045453886704
chr15:90895472-90895990,chr15,90352240,90352758,0.36233653409992106,-0.21623355515303136
chr15:41624362-41625340,chr15,41332164,41333142,1.0564535042951655,-0.10332218761511629
chr15:49102731-49102938,chr15,48810534,48810741,0.4753153230300073,-0.01212917547063885
chr15:45421236-45422394,chr15,45129038,45130196,70.4812819436251,1.6899921700448375
chr15:61519621-61520031,chr15,61227422,61227832,5.989351116079837,0.9159044881390915
chr15:90545272-90545911,chr15,90002040,90002679,0.33945388209980043,-0.8361245221297158
chr15:59663863-59665081,chr15,59371664,59372882,12.706262009100254,0.7084050892834057
chr15:67073306-67073943,chr15,66780968,66781605,0.47524879191970537,0.03204579642857346
chr15:22833282-22833911,chr15,23039156,23039785,1.3385809379962827,-0.07064553073902581
chr15:67357339-67359061,chr15,67065001,67066723,0.8256955768755628,-0.013076671963008987
chr15:41836145-41836612,chr15,41543947,41544414,1.0741112971764415,-1.8338321817203662
chr15:81281878-81282417,chr15,80989537,80990076,0.4683348149900829,-1.0184395017880972
chr15:91565454-91565920,chr15,91022224,91022690,0.5714033783898864,-0.08643092503274691
chr15:75917646-75918212,chr15,75625305,75625871,0.8728949219955503,0.48025107575631204
